Time, Threads, SleepTime, Buffsize, Amount
0,20,1,200,94
0,20,1,200,18
0,20,1,200,24
0,20,1,200,60
0,20,1,200,57
0,20,1,200,5
0,20,1,200,73
0,20,1,200,77
0,20,1,200,8
0,20,1,200,57
0,20,1,200,94
0,20,1,200,18
0,20,1,200,81
0,20,1,200,81
0,20,1,200,81
0,20,1,200,81
16,30,1,200,19
16,30,1,200,43
0,30,1,200,74
0,30,1,200,35
0,30,1,200,39
0,30,1,200,3
0,30,1,200,16
0,30,1,200,79
0,30,1,200,25
0,30,1,200,69
0,30,1,200,4
0,30,1,200,57
0,30,1,200,33
0,30,1,200,25
0,30,1,200,30
0,30,1,200,27
0,30,1,200,43
0,30,1,200,74
0,30,1,200,35
0,30,1,200,39
0,30,1,200,3
0,30,1,200,16
0,30,1,200,79
0,30,1,200,25
0,30,1,200,69
0,30,1,200,4
0,30,1,200,57
0,30,1,200,33
0,30,1,200,25
0,30,1,200,30
0,30,1,200,43
0,30,1,200,27
0,30,1,200,74
0,30,1,200,39
0,30,1,200,35
0,30,1,200,3
0,30,1,200,16
0,30,1,200,79
0,30,1,200,19
0,30,1,200,25
0,30,1,200,4
0,30,1,200,69
0,30,1,200,57
0,30,1,200,33
0,30,1,200,25
0,30,1,200,30
0,30,1,200,43
0,30,1,200,27
0,30,1,200,74
0,30,1,200,39
0,30,1,200,35
0,30,1,200,3
0,30,1,200,16
0,30,1,200,79
0,30,1,200,4
0,30,1,200,25
0,30,1,200,52
0,30,1,200,89
0,30,1,200,69
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
0,30,1,200,71
0,30,1,200,9
0,30,1,200,35
0,30,1,200,43
0,30,1,200,16
0,30,1,200,27
0,30,1,200,79
0,30,1,200,57
0,30,1,200,74
0,30,1,200,39
0,30,1,200,3
0,30,1,200,25
0,30,1,200,4
0,30,1,200,25
0,30,1,200,30
0,30,1,200,33
0,30,1,200,69
0,30,1,200,35
0,30,1,200,43
0,30,1,200,27
0,30,1,200,16
0,30,1,200,57
0,30,1,200,74
0,30,1,200,79
0,30,1,200,39
0,30,1,200,3
0,30,1,200,25
0,30,1,200,4
0,30,1,200,25
0,30,1,200,30
0,30,1,200,69
0,30,1,200,33
0,30,1,200,35
0,30,1,200,43
0,30,1,200,27
0,30,1,200,16
0,30,1,200,57
0,30,1,200,74
0,30,1,200,79
0,30,1,200,39
0,30,1,200,3
0,30,1,200,25
0,30,1,200,4
0,30,1,200,25
0,30,1,200,30
0,30,1,200,69
0,30,1,200,33
0,30,1,200,35
0,30,1,200,43
0,30,1,200,27
0,30,1,200,57
0,30,1,200,16
0,30,1,200,74
0,30,1,200,79
0,30,1,200,39
0,30,1,200,25
0,30,1,200,3
0,30,1,200,4
0,30,1,200,25
0,30,1,200,30
0,30,1,200,69
0,30,1,200,33
0,30,1,200,35
0,30,1,200,43
0,30,1,200,27
0,30,1,200,57
0,30,1,200,16
0,30,1,200,74
0,30,1,200,79
0,30,1,200,39
0,30,1,200,25
0,30,1,200,3
0,30,1,200,4
0,30,1,200,25
0,30,1,200,30
0,30,1,200,69
0,30,1,200,33
0,30,1,200,43
0,30,1,200,27
0,30,1,200,35
0,30,1,200,57
0,30,1,200,16
0,30,1,200,39
0,30,1,200,25
0,30,1,200,74
0,30,1,200,3
0,30,1,200,79
0,30,1,200,4
0,30,1,200,25
0,30,1,200,69
0,30,1,200,33
0,30,1,200,30
0,30,1,200,30
0,30,1,200,27
0,30,1,200,57
0,30,1,200,25
0,30,1,200,33
0,30,1,200,19
0,30,1,200,52
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
0,30,1,200,71
0,30,1,200,9
0,30,1,200,52
0,30,1,200,52
0,30,1,200,19
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
0,30,1,200,71
0,30,1,200,9
0,30,1,200,52
0,30,1,200,19
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
0,30,1,200,71
0,30,1,200,9
0,30,1,200,52
0,30,1,200,19
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,52
0,30,1,200,19
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
0,30,1,200,71
0,30,1,200,9
0,30,1,200,52
0,30,1,200,19
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
0,30,1,200,71
0,30,1,200,9
0,30,1,200,52
0,30,1,200,19
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
0,30,1,200,71
0,30,1,200,9
0,30,1,200,52
0,30,1,200,19
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
0,30,1,200,89
0,30,1,200,91
0,30,1,200,53
0,30,1,200,96
0,30,1,200,70
0,30,1,200,16
0,30,1,200,13
0,30,1,200,22
0,30,1,200,5
0,30,1,200,45
0,30,1,200,75
16,30,1,200,71
16,30,1,200,9
16,30,1,200,16
32,30,1,200,13
32,30,1,200,22
32,30,1,200,5
32,30,1,200,45
32,30,1,200,75
16,30,1,200,71
16,30,1,200,9
0,30,1,200,71
0,30,1,200,9
0,40,1,200,96
0,40,1,200,11
0,40,1,200,29
0,40,1,200,44
0,40,1,200,54
0,40,1,200,32
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,38
0,40,1,200,29
0,40,1,200,49
0,40,1,200,21
0,40,1,200,98
0,40,1,200,83
16,40,1,200,30
16,40,1,200,35
16,40,1,200,48
16,40,1,200,9
16,40,1,200,13
16,40,1,200,96
16,40,1,200,29
16,40,1,200,11
16,40,1,200,44
16,40,1,200,54
0,40,1,200,98
0,40,1,200,32
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,38
0,40,1,200,29
0,40,1,200,49
0,40,1,200,96
0,40,1,200,21
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,96
0,40,1,200,98
0,40,1,200,29
0,40,1,200,11
0,40,1,200,44
0,40,1,200,54
0,40,1,200,32
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,38
0,40,1,200,29
0,40,1,200,49
0,40,1,200,21
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,30
0,40,1,200,96
0,40,1,200,98
0,40,1,200,29
0,40,1,200,11
0,40,1,200,44
0,40,1,200,54
0,40,1,200,32
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,38
0,40,1,200,29
0,40,1,200,49
0,40,1,200,21
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,18
0,40,1,200,96
0,40,1,200,30
0,40,1,200,98
0,40,1,200,29
0,40,1,200,11
0,40,1,200,44
0,40,1,200,54
0,40,1,200,32
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,38
0,40,1,200,29
0,40,1,200,56
0,40,1,200,49
0,40,1,200,21
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,50
0,40,1,200,98
0,40,1,200,29
0,40,1,200,11
0,40,1,200,44
0,40,1,200,54
0,40,1,200,32
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,38
0,40,1,200,29
0,40,1,200,77
0,40,1,200,49
0,40,1,200,21
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,9
0,40,1,200,98
0,40,1,200,29
0,40,1,200,11
0,40,1,200,44
0,40,1,200,54
0,40,1,200,99
0,40,1,200,32
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,38
0,40,1,200,29
0,40,1,200,49
0,40,1,200,21
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,41
0,40,1,200,98
0,40,1,200,29
0,40,1,200,11
0,40,1,200,44
0,40,1,200,54
0,40,1,200,32
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,38
0,40,1,200,29
0,40,1,200,49
0,40,1,200,21
0,40,1,200,46
0,40,1,200,10
0,40,1,200,30
0,40,1,200,18
0,40,1,200,56
0,40,1,200,50
0,40,1,200,77
0,40,1,200,9
0,40,1,200,99
0,40,1,200,41
0,40,1,200,96
0,40,1,200,46
0,40,1,200,10
0,40,1,200,30
0,40,1,200,18
0,40,1,200,56
0,40,1,200,50
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,77
0,40,1,200,9
0,40,1,200,99
0,40,1,200,41
0,40,1,200,98
0,40,1,200,96
0,40,1,200,29
0,40,1,200,11
0,40,1,200,46
0,40,1,200,44
0,40,1,200,54
0,40,1,200,10
0,40,1,200,32
0,40,1,200,30
0,40,1,200,18
0,40,1,200,4
0,40,1,200,6
0,40,1,200,57
0,40,1,200,56
0,40,1,200,38
0,40,1,200,50
0,40,1,200,29
0,40,1,200,49
0,40,1,200,21
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,98
0,40,1,200,29
0,40,1,200,54
0,40,1,200,96
0,40,1,200,9
0,40,1,200,99
0,40,1,200,11
0,40,1,200,10
0,40,1,200,77
0,40,1,200,4
0,40,1,200,41
0,40,1,200,44
0,40,1,200,57
0,40,1,200,30
0,40,1,200,18
0,40,1,200,56
0,40,1,200,54
0,40,1,200,50
0,40,1,200,32
0,40,1,200,38
0,40,1,200,6
0,40,1,200,29
0,40,1,200,46
0,40,1,200,49
0,40,1,200,21
0,40,1,200,45
0,40,1,200,54
0,40,1,200,96
0,40,1,200,9
0,40,1,200,99
0,40,1,200,10
0,40,1,200,83
0,40,1,200,30
0,40,1,200,35
0,40,1,200,48
0,40,1,200,9
0,40,1,200,13
0,40,1,200,77
0,40,1,200,41
0,40,1,200,79
0,40,1,200,18
0,40,1,200,56
0,40,1,200,50
0,40,1,200,30
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,2
0,40,1,200,78
0,40,1,200,54
0,40,1,200,46
0,40,1,200,9
0,40,1,200,99
0,40,1,200,10
0,40,1,200,41
0,40,1,200,45
0,40,1,200,77
0,40,1,200,79
0,40,1,200,18
0,40,1,200,56
0,40,1,200,50
0,40,1,200,30
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,2
0,40,1,200,78
0,40,1,200,54
0,40,1,200,46
0,40,1,200,9
0,40,1,200,99
0,40,1,200,10
0,40,1,200,41
0,40,1,200,45
0,40,1,200,77
0,40,1,200,79
0,40,1,200,18
0,40,1,200,56
0,40,1,200,50
0,40,1,200,30
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,54
0,40,1,200,46
0,40,1,200,9
0,40,1,200,2
0,40,1,200,78
0,40,1,200,99
0,40,1,200,10
0,40,1,200,41
0,40,1,200,45
0,40,1,200,77
0,40,1,200,79
0,40,1,200,18
0,40,1,200,56
0,40,1,200,50
0,40,1,200,30
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,54
0,40,1,200,46
0,40,1,200,9
0,40,1,200,2
0,40,1,200,78
0,40,1,200,99
0,40,1,200,10
0,40,1,200,41
0,40,1,200,45
0,40,1,200,77
0,40,1,200,79
0,40,1,200,18
0,40,1,200,56
0,40,1,200,50
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,2
0,40,1,200,78
0,40,1,200,54
0,40,1,200,46
0,40,1,200,9
0,40,1,200,99
0,40,1,200,10
0,40,1,200,41
0,40,1,200,45
0,40,1,200,77
0,40,1,200,79
0,40,1,200,46
16,40,1,200,45
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,2
0,40,1,200,78
0,40,1,200,54
0,40,1,200,54
0,40,1,200,79
0,40,1,200,45
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,2
0,40,1,200,78
0,40,1,200,54
0,40,1,200,79
0,40,1,200,45
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,2
0,40,1,200,78
0,40,1,200,79
0,40,1,200,45
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,2
0,40,1,200,78
0,40,1,200,79
0,40,1,200,30
0,40,1,200,65
0,40,1,200,58
0,40,1,200,94
0,40,1,200,61
0,40,1,200,2
0,40,1,200,78
0,50,1,200,15
0,50,1,200,80
0,50,1,200,46
0,50,1,200,87
0,50,1,200,9
0,50,1,200,68
0,50,1,200,63
0,50,1,200,5
0,50,1,200,99
0,50,1,200,38
0,50,1,200,72
0,50,1,200,64
0,50,1,200,46
0,50,1,200,38
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,30
0,50,1,200,85
0,50,1,200,28
0,50,1,200,29
0,50,1,200,67
0,50,1,200,10
0,50,1,200,80
0,50,1,200,91
0,50,1,200,15
0,50,1,200,9
0,50,1,200,63
0,50,1,200,68
0,50,1,200,5
0,50,1,200,80
0,50,1,200,46
0,50,1,200,87
0,50,1,200,99
0,50,1,200,64
0,50,1,200,46
0,50,1,200,30
0,50,1,200,38
0,50,1,200,85
0,50,1,200,38
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,67
0,50,1,200,72
0,50,1,200,10
0,50,1,200,46
0,50,1,200,87
0,50,1,200,91
0,50,1,200,64
0,50,1,200,46
0,50,1,200,30
0,50,1,200,38
0,50,1,200,85
0,50,1,200,38
0,50,1,200,9
0,50,1,200,63
0,50,1,200,68
0,50,1,200,5
0,50,1,200,99
0,50,1,200,15
0,50,1,200,80
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,67
0,50,1,200,72
0,50,1,200,10
0,50,1,200,46
0,50,1,200,87
0,50,1,200,91
0,50,1,200,64
0,50,1,200,46
0,50,1,200,30
0,50,1,200,38
0,50,1,200,85
0,50,1,200,38
0,50,1,200,9
0,50,1,200,63
0,50,1,200,68
0,50,1,200,5
0,50,1,200,99
0,50,1,200,15
0,50,1,200,80
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,67
0,50,1,200,72
0,50,1,200,10
0,50,1,200,46
0,50,1,200,87
0,50,1,200,91
0,50,1,200,64
0,50,1,200,46
0,50,1,200,30
0,50,1,200,38
0,50,1,200,85
0,50,1,200,38
0,50,1,200,9
0,50,1,200,63
0,50,1,200,68
0,50,1,200,5
0,50,1,200,99
0,50,1,200,15
0,50,1,200,80
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,67
0,50,1,200,72
0,50,1,200,10
0,50,1,200,46
0,50,1,200,87
0,50,1,200,64
0,50,1,200,91
0,50,1,200,46
0,50,1,200,30
0,50,1,200,38
0,50,1,200,85
0,50,1,200,86
0,50,1,200,38
0,50,1,200,9
0,50,1,200,63
0,50,1,200,68
0,50,1,200,5
0,50,1,200,99
0,50,1,200,15
0,50,1,200,80
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,67
0,50,1,200,72
0,50,1,200,10
0,50,1,200,46
0,50,1,200,87
0,50,1,200,64
0,50,1,200,91
0,50,1,200,46
0,50,1,200,30
0,50,1,200,38
0,50,1,200,85
0,50,1,200,86
0,50,1,200,38
0,50,1,200,9
0,50,1,200,63
0,50,1,200,68
0,50,1,200,5
0,50,1,200,99
0,50,1,200,15
0,50,1,200,80
0,50,1,200,46
0,50,1,200,72
0,50,1,200,87
0,50,1,200,87
0,50,1,200,64
0,50,1,200,91
0,50,1,200,30
0,50,1,200,46
0,50,1,200,38
0,50,1,200,85
0,50,1,200,86
0,50,1,200,38
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,67
0,50,1,200,72
0,50,1,200,10
0,50,1,200,9
0,50,1,200,63
0,50,1,200,68
0,50,1,200,5
0,50,1,200,99
0,50,1,200,15
0,50,1,200,80
0,50,1,200,46
0,50,1,200,72
0,50,1,200,87
0,50,1,200,91
0,50,1,200,64
0,50,1,200,30
0,50,1,200,46
0,50,1,200,38
0,50,1,200,85
0,50,1,200,86
0,50,1,200,38
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,67
0,50,1,200,72
0,50,1,200,10
0,50,1,200,63
0,50,1,200,9
0,50,1,200,68
0,50,1,200,5
0,50,1,200,15
0,50,1,200,99
0,50,1,200,80
0,50,1,200,46
0,50,1,200,72
0,50,1,200,91
0,50,1,200,64
0,50,1,200,30
0,50,1,200,46
0,50,1,200,38
0,50,1,200,85
0,50,1,200,86
0,50,1,200,38
0,50,1,200,60
0,50,1,200,69
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,72
0,50,1,200,10
0,50,1,200,67
0,50,1,200,63
0,50,1,200,9
0,50,1,200,68
0,50,1,200,5
0,50,1,200,15
0,50,1,200,80
0,50,1,200,99
0,50,1,200,72
0,50,1,200,91
0,50,1,200,86
0,50,1,200,69
0,50,1,200,60
0,50,1,200,3
0,50,1,200,29
0,50,1,200,28
0,50,1,200,72
0,50,1,200,10
0,50,1,200,67
0,50,1,200,72
0,50,1,200,86
0,50,1,200,80
0,50,1,200,92
0,50,1,200,23
0,50,1,200,42
0,50,1,200,34
0,50,1,200,52
0,50,1,200,17
0,50,1,200,73
0,50,1,200,44
0,50,1,200,15
0,50,1,200,99
0,50,1,200,13
0,50,1,200,88
0,50,1,200,44
0,50,1,200,3
0,50,1,200,94
0,50,1,200,45
0,50,1,200,46
0,50,1,200,76
0,50,1,200,47
0,50,1,200,57
0,50,1,200,23
0,50,1,200,14
0,50,1,200,31
0,50,1,200,72
0,50,1,200,86
0,50,1,200,92
0,50,1,200,80
0,50,1,200,23
0,50,1,200,42
0,50,1,200,34
0,50,1,200,52
0,50,1,200,17
0,50,1,200,73
0,50,1,200,44
0,50,1,200,15
0,50,1,200,99
0,50,1,200,13
0,50,1,200,88
0,50,1,200,44
0,50,1,200,3
0,50,1,200,94
0,50,1,200,45
0,50,1,200,46
0,50,1,200,76
0,50,1,200,47
0,50,1,200,57
0,50,1,200,72
16,50,1,200,86
16,50,1,200,92
16,50,1,200,80
16,50,1,200,23
16,50,1,200,42
16,50,1,200,34
16,50,1,200,52
16,50,1,200,17
16,50,1,200,73
16,50,1,200,44
16,50,1,200,15
16,50,1,200,99
16,50,1,200,13
16,50,1,200,88
16,50,1,200,44
16,50,1,200,3
16,50,1,200,94
16,50,1,200,45
16,50,1,200,46
16,50,1,200,76
16,50,1,200,23
16,50,1,200,14
16,50,1,200,31
16,50,1,200,72
0,50,1,200,86
0,50,1,200,92
0,50,1,200,80
0,50,1,200,23
0,50,1,200,42
0,50,1,200,34
0,50,1,200,52
0,50,1,200,17
0,50,1,200,73
0,50,1,200,44
0,50,1,200,15
0,50,1,200,99
0,50,1,200,13
0,50,1,200,88
0,50,1,200,44
0,50,1,200,3
0,50,1,200,94
0,50,1,200,45
0,50,1,200,46
0,50,1,200,47
15,50,1,200,57
15,50,1,200,72
15,50,1,200,92
15,50,1,200,23
15,50,1,200,42
15,50,1,200,34
15,50,1,200,52
15,50,1,200,17
15,50,1,200,73
0,50,1,200,44
0,50,1,200,15
0,50,1,200,99
0,50,1,200,13
0,50,1,200,88
0,50,1,200,44
0,50,1,200,3
0,50,1,200,94
0,50,1,200,45
0,50,1,200,46
0,50,1,200,76
0,50,1,200,47
0,50,1,200,23
0,50,1,200,14
0,50,1,200,31
0,50,1,200,72
0,50,1,200,92
0,50,1,200,80
0,50,1,200,23
0,50,1,200,42
0,50,1,200,34
0,50,1,200,52
0,50,1,200,17
0,50,1,200,73
0,50,1,200,44
0,50,1,200,15
0,50,1,200,99
0,50,1,200,13
0,50,1,200,88
0,50,1,200,44
0,50,1,200,3
0,50,1,200,94
0,50,1,200,45
0,50,1,200,46
0,50,1,200,76
0,50,1,200,47
0,50,1,200,57
0,50,1,200,23
0,50,1,200,14
0,50,1,200,31
0,50,1,200,92
